departure_id,hex_h3_r2,booked_ffe,booked_spot_total_freight,offered_ffe,rejected_ffe,rejected_ffe_vessel_sold_out,rejected_ffe_vessel_not_open,rejected_offer_value,rejected_offer_value_vessel_sold_out,rejected_offer_value_vessel_not_open,non_offer_ratio,hex_role
202604,823cf7fffffffff,0,0,1,38.5,28.5,10,11725.06636871049,8960.70399575752,2764.362372952971,0.9746835443037974,destination
202549,8243affffffffff,4,10758,118.5,397.5,290.5,59,24464.45025745526,17903.835409158095,3447.2464704411504,0.7703488372093024,destination
202550,821867fffffffff,94,278712,4617,8164.5,5275,2107,163505.07000575686,89424.96405476626,59600.459836798575,0.6387747916911161,destination
202551,821fa7fffffffff,244.5,504167,6976,6673.5,4998,1518,97430.43003099175,60504.32725255265,35311.92813286072,0.4889190080222719,destination
202547,821ea7fffffffff,41,150532,2215.5,3812,2456,77,55288.50130476961,35043.032197702516,666.2164105156818,0.632434674408959,destination
202601,82618ffffffffff,1,1332,214,883.5,736.5,134,19807.821955501393,16599.037526164913,2972.9758041005784,0.8050113895216401,destination
202550,8253affffffffff,10.5,33647,131,710,618.5,9.5,61435.94625443128,53053.76099082935,834.565607524507,0.8442330558858502,destination
202548,8243affffffffff,3.5,10562,76.5,210.5,128,8,24189.335210932786,17454.843810291357,1091.4934174611772,0.7334494773519163,destination
202551,82391ffffffffff,157.5,583633,3985,2637.5,1877,566.5,83797.98839719985,63129.37873311372,16448.16353366574,0.39826349565873914,destination
202550,82346ffffffffff,5,15698,171.5,1647.5,1037,546,137261.48119323442,79652.59372341001,52162.561254175846,0.905717427157779,destination
202604,8243a7fffffffff,3,19113,9,581.5,22.5,558.5,134560.6370823892,7536.091162870396,126857.07722701058,0.9847586790855207,destination
202605,823f17fffffffff,0,0,0,28,8,20,18094.215214543754,6893.03436744524,11201.180847098516,1,destination
202602,823f17fffffffff,1,2945,20,1278.5,159.5,1115,21221.55549408596,8980.239877301845,12171.239553887255,0.9845976126299576,destination
202605,823f5ffffffffff,0,0,0,98.5,8,90.5,65914.64113869511,6462.219719479912,59452.42141921519,1,destination
202547,823867fffffffff,2,7879,114.5,461,383.5,0,10463.29092888998,8638.437983884794,0,0.8010425716768028,destination
202550,822c97fffffffff,32,115222,326,685.5,514,25.5,31624.738112390754,23968.573356103178,933.6918491392782,0.6777063766683143,destination
202602,823f5ffffffffff,0,0,8.5,972,323,639,12773.838664531224,7792.116050790012,4907.252412419392,0.9913309535951046,destination
202549,82608ffffffffff,11,34587,486,1722.5,1420,7,47307.90413423703,40121.45353747336,303.26319162384846,0.7799411365179987,destination
202548,82608ffffffffff,24.5,44596,534,598,368.5,3,28662.259415919925,19808.816365441737,185.49010439532856,0.5282685512367491,destination
202548,823987fffffffff,3,9598,350,645,582,22.5,31260.649409649755,27998.449707372733,1183.1671506278606,0.6482412060301508,destination
202549,82195ffffffffff,57,168274,2393,2427,1406,488,42442.44666245675,22460.30821258887,8097.80197595771,0.5035269709543568,destination
202548,821eaffffffffff,2,10691,102,245.5,197,6.5,14905.466266718742,11756.683961965207,372.12590488531976,0.7064748201438849,destination
202547,821e17fffffffff,35.5,137027,2016,3556.5,2267,85,56696.401953623885,38644.46735142786,1068.5773634478635,0.6382234185733513,destination
202550,821f27fffffffff,131,382079,2903,4413,2426,1293,116559.35417831628,57338.86128901418,44540.48249625063,0.6031984691088026,destination
202604,8239affffffffff,0,0,3,161.5,31,130.5,18052.08238528819,7863.571513653272,10188.51087163492,0.9817629179331308,destination
202548,82524ffffffffff,5.5,15171,72.5,138.5,125.5,2,13258.218489992536,12639.40351366689,90.79082120212698,0.6563981042654028,destination
202549,822c97fffffffff,11.5,40377,206,680.5,439.5,26,36087.21119247841,25423.077828877147,1105.7886019660307,0.7676254935138184,destination
202602,8243affffffffff,1.5,4892,56.5,248,85.5,147.5,18827.407752887306,7106.236351569988,10352.77148235918,0.8144499178981938,destination
202547,821fa7fffffffff,24,63560,2218.5,3595,2436,12,35202.003624097204,25244.119799515203,43.85472616788136,0.618388234282274,destination
202601,823c97fffffffff,0,0,5,311,310,1,9953.646925960675,9921.57800216215,32.06892379852361,0.9841772151898734,destination
202601,8242c7fffffffff,50.5,64468,598,947.5,491,387,12752.29833801382,6470.82581362256,5235.016053263635,0.6130702038175347,destination
202548,821f27fffffffff,157.5,436919,2340.5,2442.5,1796.5,17,53728.21505909227,40632.94853233325,254.7917401711927,0.5106627639556763,destination
202549,821f27fffffffff,122,356950,2903.5,3651.5,1977,964.5,66728.67929798784,34009.749090347585,19071.382529418042,0.5570556826849733,destination
202552,820987fffffffff,42.5,86327,508.5,962.5,126,106,69393.70310523912,7566.419860804422,5601.642784835798,0.6543167912984365,destination
202547,821ecffffffffff,29.5,88170,1839.5,4338.5,3112.5,32,52202.902352387675,35735.852808270225,444.16111982004315,0.7022499190676594,destination
202601,822d37fffffffff,0.5,1941,187.5,2321.5,339.5,1678,20487.920087141727,7232.163405011368,13185.40422223358,0.9252690314866481,destination
202551,82536ffffffffff,2.5,8604,262.5,417,337,27.5,15314.385542124672,13588.155807165373,601.86007305033,0.6136865342163356,destination
202549,82182ffffffffff,44,137384,2364.5,1985.5,1084.5,579,39338.90670564959,24186.72667195342,10568.08238222659,0.45643678160919543,destination
202547,822daffffffffff,14,29898,507.5,580.5,412,1,15040.743577962603,9480.198007134153,18.029231456169597,0.5335477941176471,destination
202551,821867fffffffff,86.5,263930,5133.5,4301.5,3019,1066.5,53261.55029405983,24550.021425622705,25333.881981933206,0.45590885002649706,destination
202549,821fa7fffffffff,65,141500,5749,9102.5,5719,2431.5,107780.54025199209,63061.83834080228,33831.941429004815,0.6129010537656129,destination
202604,82618ffffffffff,0,0,3.5,213.5,143.5,70,13928.825716619158,10614.83528703483,3313.990429584326,0.9838709677419355,destination
202549,823937fffffffff,36,126458,1216.5,1921.5,991,564.5,107967.21520452439,48377.45662528758,37889.70968124302,0.6123326959847036,destination
202549,823f4ffffffffff,39,142941,895.5,1350,645,466.5,80899.38340671977,36862.53436195046,34850.46041264425,0.6012024048096193,destination
202605,8239affffffffff,0,0,0,63.5,13.5,50,17663.400566578428,7754.663663375894,9908.736903202533,1,destination
202602,822db7fffffffff,2,5074,19,4002,589.5,3394,11314.810337642863,5603.240824105081,5562.629110894147,0.9952748072618751,destination
202550,823f4ffffffffff,47.5,175426,1079.5,1621.5,647,768.5,124528.23521589732,43201.73788456538,69364.79161647006,0.600333209922251,destination
202602,823f1ffffffffff,2,6600,26,636,78,558,10418.439269864766,4780.358415974008,5638.08085389076,0.9607250755287009,destination
202551,8242e7fffffffff,7,29201,279.5,365.5,324,13.5,16294.126953934801,15439.327467186524,292.80928237769695,0.5666666666666667,destination
202551,823937fffffffff,37.5,141925,1509,1258.5,843.5,247,51306.34483489019,35726.05683954441,8863.908501879578,0.45474254742547426,destination
202602,823c97fffffffff,0,0,16,207.5,91,116.5,14001.21959839509,6065.042800327659,7936.176798067428,0.9284116331096197,destination
202552,82608ffffffffff,102.5,150668,1103,954.5,700,99,25626.98051393403,17446.379800918614,1873.5766759350147,0.4639125151883354,destination
202601,82611ffffffffff,1,1271,90,560.5,389,133,13224.57130364787,9255.25742077344,2988.6141499321047,0.8616448885472713,destination
202549,821eaffffffffff,1,4452,158.5,328.5,251.5,53.5,20087.008745110517,15286.836694500347,3745.405740825849,0.6745379876796714,destination
202549,823cc7fffffffff,0,0,4,115,91,2,7039.938443679279,5598.729382701718,124.37272153219135,0.9663865546218487,destination
202552,821e9ffffffffff,2.5,8965,161,224.5,98,124.5,48644.38237628332,16916.23732430567,31249.229050671383,0.582360570687419,destination
202548,82536ffffffffff,2,8566,81,413.5,288.5,18,24025.42138888579,18176.705439734378,1006.0132228672501,0.8361981799797775,destination
202603,823f5ffffffffff,2,4811,7,506.5,314.5,188.5,7616.893496887746,6353.854157057427,1263.0393398303186,0.9863680623174295,destination
202601,8243a7fffffffff,107.5,186219,1197.5,918.5,172.5,682.5,16837.302011010936,5142.498008388627,8873.159598437758,0.43407372400756145,destination
202602,82608ffffffffff,23.5,33242,510.5,562.5,196.5,316.5,15756.016467068459,5398.944595190449,9613.179971973155,0.5242311276794035,destination
202603,82611ffffffffff,0,0,12.5,218.5,164.5,54,7161.967986198554,5335.1110971348335,1826.8568890637216,0.9458874458874459,destination
202550,821eaffffffffff,2.5,11098,93,307,261,32,25752.14493262627,22013.413050936462,2930.059041236751,0.7675,destination
202547,8253affffffffff,0,0,8.5,264.5,155.5,4,13414.427631148132,8484.032582067957,185.24010785997072,0.9688644688644689,destination
202601,821eb7fffffffff,7.5,16954,106.5,832.5,69.5,750.5,13755.384880422047,3603.935324754838,9989.587556591567,0.8865814696485623,destination
202601,822daffffffffff,39,104909,305,704.5,85.5,617.5,7339.8478752140045,3418.76472542458,3899.7621111472245,0.6978702327885091,destination
202551,821957fffffffff,34,111619,1721.5,1231,850.5,325,21623.05870082089,12929.146812802159,8250.128235397406,0.41693480101608804,destination
202602,823cf7fffffffff,0,0,10,124.5,97.5,22,8026.487315687618,6447.43093579984,1285.1481826395734,0.9256505576208178,destination
202547,82386ffffffffff,53,248818,2324.5,1116.5,362,6.5,23852.54282356298,10908.24294956592,77.5678338802535,0.3244696309212438,destination
202547,82536ffffffffff,0,0,35.5,234.5,127.5,5,12330.36215308409,7458.964244777304,233.143191780391,0.8685185185185185,destination
202601,82536ffffffffff,5,17664,64.5,83.5,40,22,4165.9738936411095,3270.214453581727,402.9389229355311,0.5641891891891891,destination
202547,823f1ffffffffff,27.5,124559,810,1145.5,877,18.5,21510.80133636362,16860.028844598528,259.96232716647626,0.5857836870365636,destination
202551,821e9ffffffffff,11.5,44803,646,363,306.5,36,14019.389139267347,11683.49259683673,1363.4988428496617,0.3597621407333994,destination
202604,821edffffffffff,0,0,0,45,7.5,36.5,6102.965814701827,3196.7916172247665,2906.1741974770603,1,destination
202550,82195ffffffffff,44,71068,2881.5,2224.5,1442,405,38533.86212451026,20088.84046615383,11614.451675305047,0.43566392479435956,destination
202547,82382ffffffffff,0,0,3,1177,923,2,22277.7457834293,15878.332686639182,34.846794644308886,0.997457627118644,destination
202551,820987fffffffff,13.5,45636,770.5,1835,1357.5,90.5,6305.135267894568,3550.9984334409296,1921.218049141143,0.7042794089426214,destination
202552,823f37fffffffff,0,0,63,136,40.5,89.5,29073.765110494427,8118.849958147379,19134.307306153543,0.6834170854271356,destination
202550,823cf7fffffffff,0,0,0.5,195,182,1.5,13778.211982432842,12943.725601917464,103.71913786377033,0.9974424552429667,destination
202551,823cc7fffffffff,0,0,23,115,108,5,4345.986511166547,4099.419480307017,162.85339583628416,0.8333333333333334,destination
202604,821eeffffffffff,0.5,1998,3.5,145.5,18.5,120.5,10175.255403668203,2324.9393579816483,7850.316045686555,0.9765100671140939,destination
202547,82524ffffffffff,2,4994,45.5,131.5,108,2,7451.799087686817,6521.075383249085,13.243535674254042,0.7429378531073446,destination
202552,82089ffffffffff,20.5,61999,438.5,401,213.5,172,16548.287703935173,7903.033542491087,8006.410152471681,0.4776652769505658,destination
202603,8243a7fffffffff,134,237371,1158,607,93.5,462.5,7361.44019465469,3535.780641322934,3622.4662813327823,0.34390934844192633,destination
202601,82382ffffffffff,0,0,38.5,1644,459,1185,8954.478467044355,4126.940260887578,4827.538206156776,0.9771173848439821,destination
202547,823f67fffffffff,3,10096,915,1496.5,966,18,18758.642413780377,12383.492109428766,210.90450856578818,0.6205681111341489,destination
202549,823f37fffffffff,0,0,191.5,265.5,160.5,90,16168.71007570211,8867.174551426131,6268.862257395323,0.5809628008752735,destination
202605,822db7fffffffff,0,0,2,202.5,5,197.5,103257.16794077399,3015.702535757292,100241.4654050167,0.9902200488997555,destination
202601,823867fffffffff,0,0,1,886.5,211.5,672.5,7075.454809746667,3241.4464758859413,3834.0083338607246,0.9988732394366198,destination
202548,821957fffffffff,65,273810,1311.5,1161,940.5,26,24593.40952862554,20267.355846223472,606.3066533941163,0.46956521739130436,destination
202547,821867fffffffff,15.5,38876,1810,2492,1698.5,8.5,19806.916416227217,12539.081597505256,47.708932497586176,0.5792654579265458,destination
202547,821eb7fffffffff,16.5,43193,759.5,917.5,592.5,15,12780.4768459007,8199.94286378359,304.8864318657484,0.5471079308288611,destination
202549,821977fffffffff,17.5,50328,792.5,983.5,526.5,353,18645.920731537273,11482.521757871229,5457.000676217178,0.5537725225225225,destination
202550,82524ffffffffff,10.5,27646,223,198.5,177.5,2,8692.818721577696,7819.474290702774,35.247649341229234,0.4709371293001186,destination
202550,821977fffffffff,39.5,120757,939,1067,582,291.5,25002.658730484323,11474.03158793726,9040.5269213333,0.5319042871385843,destination
202547,823957fffffffff,20.5,65948,1295.5,1832,894.5,8,29090.13043056326,13649.97067511549,109.27639667548044,0.585771382893685,destination
202602,8242e7fffffffff,1.5,6324,125.5,147,89.5,35,5324.581412832954,3096.4181601317337,1731.953135553855,0.5394495412844037,destination
202601,823e67fffffffff,1,3219,287.5,3176,192,2831,18151.236437481544,4083.009212224174,12616.695493659689,0.916991482604302,destination
202546,82194ffffffffff,2,4930,332.5,598.5,292,12.5,5523.157271898701,4088.9438995399228,27.01618876147365,0.6428571428571429,destination
202547,82346ffffffffff,1,2826,48,598,454,10,10319.383207940877,7721.2241652595,260.00739052595054,0.9256965944272446,destination
202604,8243affffffffff,0,0,0.5,39,5,34,8054.379187397023,1674.6869250823102,6379.692262314713,0.9873417721518988,destination
202547,821f9ffffffffff,42.5,119591,2343,1718.5,834,15,19428.36431461331,10008.904352548761,235.6758599596598,0.42311953711682876,destination
202552,821eaffffffffff,0,0,28.5,96,37,57,18688.844234870303,6573.823391098651,11875.461753032007,0.7710843373493976,destination
202552,82185ffffffffff,0.5,1260,15.5,41,28.5,12.5,6792.472479290771,3914.693349795462,2877.7791294953095,0.7256637168141593,destination
202603,822c27fffffffff,1,2590,125,733,234.5,490.5,10322.42428606774,1962.7768433109468,8317.219082551663,0.8543123543123543,destination
202549,82185ffffffffff,1,3129,47.5,94.5,79,15,5410.777550155647,3846.7698686795425,1531.5525603966864,0.6654929577464789,destination
202551,823f37fffffffff,1,6059,263,229,174.5,50,9120.601241254033,6786.898460609847,2120.4625095370607,0.4654471544715447,destination
202602,8239affffffffff,0,0,0,2957.5,287.5,2666,5288.3395411903175,3037.326208788608,2173.9238347167197,1,destination
202549,823cf7fffffffff,0,0,0,132,89.5,2,6874.1922178152645,5250.888011813221,124.37272153219135,1,destination
202550,82099ffffffffff,21.5,74972,923.5,1052,596.5,305.5,23481.942556143713,11462.231536611556,9039.894605745409,0.5325234117944824,destination
202546,82618ffffffffff,0,0,0,95,8,0,25077.26335973222,2111.7695460827135,0,1,destination
202601,823cf7fffffffff,0,0,0,157,137.5,16.5,5052.962623666835,4427.618609595624,529.1372426756395,1,destination
202601,82391ffffffffff,4,7651,346,1352.5,95,1246.5,13258.236824682277,2454.896883306761,10647.364791403419,0.7962908448631145,destination
202552,82524ffffffffff,8.5,21135,228.5,136,61,57,2688.8597373658395,1961.6658682720827,513.7553717800129,0.3731138545953361,destination
202548,82185ffffffffff,1,4256,24.5,108,98,4.5,5978.5408820546845,4932.096183153659,669.9997558482683,0.8150943396226416,destination
202547,821f27fffffffff,33.5,96013,946,1229,666.5,2,14285.267154759476,8157.6113006027335,64.61778718915319,0.5650574712643678,destination
202546,821f27fffffffff,5,14322,71.5,118,72.5,0,5074.772910460873,2332.18385366887,0,0.6226912928759895,destination
202604,821e17fffffffff,0,0,0,120,2.5,116.5,24993.09809830272,1162.4696789908241,23830.628419311895,1,destination
202552,82195ffffffffff,36,65088,1156.5,716,289.5,385.5,19805.049274244546,6064.052817315157,12211.489812794229,0.3823765020026702,destination
202604,823f5ffffffffff,0,0,0,292.5,27.5,263,130777.83888646771,1743.7045184862363,129034.13436798149,1,destination
202551,821eaffffffffff,1.5,6515,43,89.5,72.5,17,5054.967786498911,4342.921727268171,712.0460592307396,0.6754716981132075,destination
202601,821ed7fffffffff,0,0,9,820.5,52.5,761,3153.6549056721674,1585.1493034872478,1474.5768050267056,0.9891500904159132,destination
202549,821f67fffffffff,20.5,68785,622.5,676,410.5,143.5,10008.523906146836,6315.779860636224,2107.2250592721653,0.5206006931074316,destination
202551,82099ffffffffff,20,70003,814,637,323,245,11079.88973401094,3096.7474002357976,6824.285866040089,0.4390075809786354,destination
202603,8253affffffffff,0,0,40,125,62.5,50.5,3838.87560854994,2067.9091603567354,1598.6397039411424,0.7575757575757576,destination
202548,820987fffffffff,13.5,44007,286,216,154.5,3.5,4647.263644096469,3363.9755239637775,151.2749641669609,0.4302788844621514,destination
202551,821977fffffffff,38.5,113880,1174.5,481,303,152.5,7105.485214679775,2921.4954696180457,3908.293705560214,0.29054666263968587,destination
202548,82099ffffffffff,20,64538,813.5,509,300.5,22,9719.835163359121,5909.111293105802,481.1997545908463,0.38487712665406426,destination
202546,823e6ffffffffff,0,0,0,14,4,0,3695.5967056447485,1055.8847730413568,0,1,destination
202601,821fa7fffffffff,91.5,98276,430.5,2865,236,2614.5,28049.23049287706,2195.7126068576144,25440.904119770752,0.869367319071461,destination
202604,82608ffffffffff,0,0,5,150.5,3,146,37925.837751754094,1004.8121550493861,36418.61951918002,0.9678456591639871,destination
202602,823cc7fffffffff,0,0,6,48,25,23,3079.983111991632,1566.0840045909395,1513.8991074006922,0.8888888888888888,destination
202601,8242e7fffffffff,10.5,45049,148,51.5,35.5,15,1469.0943331968924,1140.693953539874,319.92184115907924,0.2581453634085213,destination
202604,8242dffffffffff,0,0,0,216,2.5,213.5,72346.47516355579,837.3434625411551,71509.13170101463,1,destination
202551,82195ffffffffff,58,63751,2809,1282.5,900.5,277.5,14237.11652069185,6584.988505257211,6780.597279914252,0.3134547232066479,destination
202604,823cc7fffffffff,0,0,0,12.5,2.5,10,4186.717312705776,837.3434625411551,3349.3738501646203,1,destination
202605,821eeffffffffff,0,0,0,36.5,7,29.5,4308.146479653275,861.629295930655,3446.51718372262,1,destination
202602,821f0ffffffffff,5.5,11343,137,5630.5,415.5,5179,30687.154185996653,1830.086599605442,21565.714102605758,0.9762462071954919,destination
202602,82524ffffffffff,17,39590,98,206,25,176,11351.063302992503,1080.6345754354622,10061.215732067634,0.6776315789473685,destination
202601,82396ffffffffff,0,0,55.5,1952,614,1334.5,10972.10998091084,4553.62759504057,6230.624791553839,0.9723536737235368,destination
202550,82089ffffffffff,30,99271,1057.5,878.5,550.5,211.5,19913.044201884284,10500.200706800631,7241.114038866045,0.4537706611570248,destination
202552,82182ffffffffff,33,102672,1190.5,535,166.5,345,17105.712295703815,3419.0790229895383,12882.322501569055,0.31005505650536075,destination
202549,820987fffffffff,14.5,55287,422.5,364.5,163.5,167,6505.7022904543655,2699.7101626342273,3322.8713211137265,0.46315120711562896,destination
202548,82089ffffffffff,25,82339,718,493,329.5,7.5,9943.98028308588,6816.815601462696,175.5872988237586,0.4071015689512799,destination
202549,82089ffffffffff,24.5,86234,921.5,787,407.5,253,12637.940403517177,6260.258224368951,4728.852226075153,0.4606379865378987,destination
202601,823957fffffffff,15,36509,258.5,2119.5,151,1932,15714.23733515045,2133.6130504692233,13391.84342482801,0.8912952060555088,destination
202546,8253affffffffff,0,0,4,21,4.5,0,5037.752517065042,935.0490989704858,0,0.84,destination
202550,823c8ffffffffff,0,0,3,60.5,56.5,3,4142.144059078285,3867.934394134259,193.2520383238297,0.952755905511811,destination
202604,823c8ffffffffff,0,0,0,5,3,2,1674.6869250823102,1004.8121550493861,669.8747700329241,1,destination
202602,821f77fffffffff,40,46960,288,979,72.5,883,35191.42748526932,1147.492820812606,32015.615412351843,0.7726913970007893,destination
202603,8242e7fffffffff,10.5,27428,56,47.5,24,15.5,1361.191577623381,826.0182134204905,365.5967012113231,0.45893719806763283,destination
202550,82601ffffffffff,0,0,1.5,9,9,0,656.5801939891105,656.5801939891105,0,0.8571428571428571,destination
202551,82185ffffffffff,0,0,47.5,43,37,6,1903.4552787685002,1561.2071985457524,342.24808022274794,0.47513812154696133,destination
202548,823c8ffffffffff,0,0,0,25,22,0,1926.1056041676366,1711.050847618918,0,1,destination
202552,820837fffffffff,0,0,40.5,37,25,12,1207.1573902928394,780.8831903548805,426.274199937959,0.4774193548387097,destination
202601,82386ffffffffff,0,0,95,1047.5,99.5,921,3857.047751238377,1567.0777996088505,2269.3091233704668,0.9168490153172867,destination
202604,82386ffffffffff,0,0,0,70.5,11.5,59,1453.0870987385301,581.2348394954121,871.8522592431182,1,destination
202604,823957fffffffff,1,1572,2,123.5,25,98.5,2113.78203369951,581.2348394954121,1532.547194204098,0.9840637450199203,destination
202604,821e5ffffffffff,0,0,0,70,3.5,65.5,7556.052913440357,871.8522592431182,6684.200654197239,1,destination
202552,82099ffffffffff,11,27679,215.5,353,72.5,216,17359.075810301532,2305.0253928221723,11475.732845935574,0.6209322779243623,destination
202549,823c8ffffffffff,0,0,0,35,32,3,2122.100979819987,1953.587717921471,168.513261898516,1,destination
202547,821f67fffffffff,0,0,208.5,240.5,139.5,1.5,3182.8125508483618,2062.073640230537,56.71523687489626,0.5356347438752784,destination
202603,823e67fffffffff,0,0,4.5,267,28,232.5,924.6023205084763,756.4928076887534,168.10951281972297,0.9834254143646409,destination
202552,823c8ffffffffff,0,0,2,51,50,1,1906.5525280733004,1876.032403134675,30.5201249386256,0.9622641509433962,destination
202603,8243affffffffff,3,9483,58.5,62.5,23.5,39,1442.3586524184384,739.1152267653335,703.2434256531051,0.5165289256198347,destination
202546,821f17fffffffff,3,9402,419,775,222,2,3400.9335757806048,1373.8384502186702,8.293557867686205,0.6490787269681743,destination
202602,823957fffffffff,0,0,36.5,1393.5,20,1359.5,3590.4388687704472,555.0443833319283,2881.2154900685387,0.9744755244755244,destination
202551,823c8ffffffffff,0,0,4,36,35,1,1795.9256521679772,1761.6812555212905,34.24439664668669,0.9,destination
202605,821edffffffffff,0,0,0,27,0.5,26.5,3446.51718372262,430.8146479653275,3015.7025357572925,1,destination
202549,820817fffffffff,8,21178,62.5,54,45.5,5.5,1036.9356041340266,945.8112019298475,65.81621081993758,0.463519313304721,destination
202551,82088ffffffffff,2.5,8505,113,165.5,94,63.5,2969.1022040504977,1144.0351568826934,1742.083078177344,0.5942549371633752,destination
202603,821edffffffffff,0,0,0,93,27.5,65,1008.6570769183377,644.4197991422714,364.23727777606643,1,destination
202601,82384ffffffffff,2,4312,73.5,723.5,12.5,706,2082.546721072834,627.5666605825389,1454.9800604902946,0.9077791718946048,destination
202602,823c8ffffffffff,0,0,8,26.5,16.5,10,1743.8199887652463,1090.2043321262315,653.6156566390148,0.7681159420289855,destination
202602,823937fffffffff,0,0,0,267.5,15.5,229,1649.715250458787,477.95488564693835,709.2233787019085,1,destination
202603,822c97fffffffff,7,24708,61.5,141.5,13.5,67.5,24348.82688219045,510.5137824370012,11402.39510897851,0.6970443349753694,destination
202552,821977fffffffff,45.5,140573,501.5,357,110.5,242,10602.866633455968,2298.214788445003,8206.932078919985,0.4158415841584158,destination
202547,823cf7fffffffff,0,0,7,30.5,18,0,1879.784259446528,1300.9089223841195,0,0.8133333333333334,destination
202549,820887fffffffff,0.5,2146,267.5,154.5,83,36,2149.3245898120977,1161.8583998212068,729.3695979063114,0.36611374407582936,destination
202548,8208d7fffffffff,5,15862,280.5,86.5,69,5,1635.433935672213,1249.5139889168797,131.21953463453048,0.2356948228882834,destination
202546,823e67fffffffff,0,0,70.5,717.5,302,0,2135.7975204905956,754.505913060365,0,0.9105329949238579,destination
202601,82195ffffffffff,12,4803,81.5,817,41.5,753,10820.431646441102,631.0331483028729,9690.915587413803,0.90929326655537,destination
202602,821edffffffffff,0,0,20.5,1060,54,1003.5,1295.103561107833,647.5517805539165,647.5517805539164,0.9810273021749191,destination
202546,821fa7fffffffff,0,0,148,319.5,189,0,1354.2769887111003,825.2190154537643,0,0.6834224598930482,destination
202551,820837fffffffff,3,9955,88.5,42,37,5,475.79595116316875,392.1870071527643,83.60894401040447,0.3218390804597701,destination
202603,823c97fffffffff,0,0,0,51,9,42,1928.6076225397824,340.3425216246675,1588.265100915115,1,destination
202547,826007fffffffff,0,0,1.5,24.5,6.5,0,1149.193902313677,315.6134169438087,0,0.9423076923076923,destination
202551,82601ffffffffff,0,0,0,9.5,9.5,0,325.3217681435235,325.3217681435235,0,1,destination
202547,821947fffffffff,1,1897,17,116,29,0,2588.514834889116,593.5026070396893,0,0.8721804511278195,destination
202602,82382ffffffffff,0,0,2.5,765.5,23,712,489.6342294630811,262.10429212896616,227.52993733411495,0.9967447916666666,destination
202546,823c97fffffffff,0,0,0,3.5,1.5,0,923.8991764111871,395.9567898905088,0,1,destination
202546,822db7fffffffff,0,0,209,1218,632.5,2,2405.088786421341,785.8028232492202,1.0874871720577954,0.8535388927820603,destination
202601,82194ffffffffff,3.5,8972,289,3601.5,94,3417.5,30002.731307053848,600.5916811466747,28992.062234962224,0.9257164888831769,destination
202546,823937fffffffff,0,0,43,101.5,71.5,0,367.67027156616524,262.1310029075611,0,0.7024221453287197,destination
202601,821957fffffffff,1,3484,117.5,536,91,443,10386.150200297767,737.1536795202592,9528.453850186048,0.8201989288446825,destination
202550,826147fffffffff,0,0,2,8.5,8.5,0,650.1986086699723,650.1986086699723,0,0.8095238095238095,destination
202546,82182ffffffffff,0,0,66,68,30.5,1,454.2856374211299,297.4128409137789,14.840202281355724,0.5074626865671642,destination
202550,820837fffffffff,2,6716,62,75,60.5,7.5,1289.4581587677046,987.0446172815568,188.79734763232665,0.5474452554744526,destination
202603,821f0ffffffffff,3,8914,141,1193.5,116,1070.5,372.8804395951275,251.10379903991281,121.77664055521463,0.8943424503559385,destination
202603,821ed7fffffffff,0,0,2,27,7,20,448.29203418592795,392.25552991268694,56.036504273240986,0.9310344827586207,destination
202546,82346ffffffffff,0,0,5.5,77.5,74.5,0,321.5430723461623,316.91655331959885,0,0.9337349397590361,destination
202547,821eaffffffffff,2,6363,45.5,101.5,76.5,4.5,1725.8111163668805,1316.1102942599719,80.09087302899965,0.6904761904761905,destination
202547,8208d7fffffffff,0,0,26,59.5,31,6,690.6275914454877,281.0981783952789,148.9151413317942,0.695906432748538,destination
202605,821f77fffffffff,0,0,2,75,3,72,6211.827272537759,204.0313997498395,6007.7958727879195,0.974025974025974,destination
202548,826007fffffffff,0,0,2,6,6,0,420.5803968455417,420.5803968455417,0,0.75,destination
202548,821847fffffffff,0,0,42,43,32.5,0,933.9419793510674,716.7506911892667,0,0.5058823529411764,destination
202603,821e87fffffffff,0,0,1.5,341,13.5,322.5,1002.29500820699,224.14601709296394,554.0029740210621,0.9956204379562044,destination
202602,821ecffffffffff,0,0,333,2326,519.5,1797,753.4638634840095,287.86267484574375,465.60118863826574,0.8747649492290335,destination
202604,821f0ffffffffff,0,0,2,612.5,70,534.5,5351.082507750953,194.584818463671,4572.743233896268,0.9967453213995118,destination
202547,823c97fffffffff,0,0,0,14.5,11,0,846.743554872738,645.7144240774094,0,1,destination
202601,82346ffffffffff,0,0,20.5,494,213,279.5,2026.3154114583554,238.29459867848985,1788.0208127798655,0.9601554907677357,destination
202546,821977fffffffff,0,0,28,54.5,31,0,596.8130283801138,422.6192890057333,0,0.6606060606060606,destination
202546,82195ffffffffff,0,0,61.5,209.5,52,0,1206.024568713908,413.9753885814562,0,0.7730627306273062,destination
202547,823cc7fffffffff,0,0,4,13,3.5,0,617.7262908806161,162.08509437747438,0,0.7647058823529411,destination
202603,821f9ffffffffff,0,0,1,241,11.5,229,196.12776495634344,168.10951281972297,0,0.9958677685950413,destination
202601,82524ffffffffff,0,0,65,76,8,67,1113.4553179593206,202.58598284440006,903.6206825971517,0.5390070921985816,destination
202603,823c8ffffffffff,0,0,0,12,10,2,453.79002883289,378.15835736074166,75.63167147214833,1,destination
